Timestamp,Side,Price,Quantity,Cash
2017-11-09,None,320.884,0,3.21374e+06
2017-11-10,Buy,299.253,334.165,3.21374e+06
2018-01-24,Sell,1058.78,0,3.21374e+06
2018-01-30,Buy,1071.13,330.313,3.21374e+06
2018-02-01,Sell,1036.79,0,3.21374e+06
2018-02-19,Buy,943.865,362.832,3.21374e+06
2018-02-20,Sell,895.371,0,3.21374e+06
2018-02-21,Buy,849.971,382.213,3.21374e+06
2018-02-22,Sell,812.845,0,3.21374e+06
2018-02-28,Buy,855.199,363.283,3.21374e+06
2018-03-02,Sell,856.853,0,3.21374e+06
2018-03-03,Buy,857.225,363.126,3.21374e+06
2018-03-04,Sell,866.678,0,3.21374e+06
2018-04-14,Buy,501.478,627.571,3.21374e+06
2018-05-19,Sell,696.53,0,3.21374e+06
2018-05-22,Buy,647.741,674.841,3.21374e+06
2018-05-23,Sell,583.585,0,3.21374e+06
2018-07-09,Buy,476.682,826.184,3.21374e+06
2018-07-11,Sell,446.518,0,3.21374e+06
2018-07-18,Buy,480.513,767.734,3.21374e+06
2018-07-22,Sell,459.657,0,3.21374e+06
2018-07-23,Buy,450.853,782.725,3.21374e+06
2018-07-24,Sell,479.373,0,3.21374e+06
2018-07-26,Buy,464.037,808.594,3.21374e+06
2018-07-28,Sell,466.898,0,3.21374e+06
2018-07-29,Buy,466.665,808.997,3.21374e+06
2018-08-01,Sell,420.747,0,3.21374e+06
2018-09-04,Buy,285.723,1191.31,3.21374e+06
2018-09-05,Sell,232.331,0,3.21374e+06
2018-09-23,Buy,244.33,1132.8,3.21374e+06
2018-09-26,Sell,215.847,0,3.21374e+06
2018-09-29,Buy,231.635,1055.59,3.21374e+06
2018-10-13,Sell,199.841,0,3.21374e+06
2018-11-06,Buy,218.452,965.659,3.21374e+06
2018-11-16,Sell,175.177,0,3.21374e+06
2018-12-20,Buy,116.217,1455.57,3.21374e+06
2019-01-12,Sell,125.967,0,3.21374e+06
2019-02-10,Buy,124.806,1469.09,3.21374e+06
2019-03-05,Sell,137.822,0,3.21374e+06
2019-03-07,Buy,138.035,1466.84,3.21374e+06
2019-03-10,Sell,136.759,0,3.21374e+06
2019-03-11,Buy,133.834,1498.89,3.21374e+06
2019-03-12,Sell,134.443,0,3.21374e+06
2019-03-18,Buy,139.375,1445.85,3.21374e+06
2019-03-23,Sell,138.24,0,3.21374e+06
2019-03-24,Buy,136.987,1459.08,3.21374e+06
2019-03-27,Sell,140.988,0,3.21374e+06
2019-03-29,Buy,142.497,1443.62,3.21374e+06
2019-04-26,Sell,156.347,0,3.21374e+06
2019-05-05,Buy,163.451,1380.88,3.21374e+06
2019-05-06,Sell,172.653,0,3.21374e+06
2019-05-08,Buy,170.948,1394.66,3.21374e+06
2019-06-06,Sell,249.474,0,3.21374e+06
2019-06-14,Buy,264.087,1317.48,3.21374e+06
2019-07-06,Sell,287.547,0,3.21374e+06
2019-07-09,Buy,308.881,1226.49,3.21374e+06
2019-07-12,Sell,276.277,0,3.21374e+06
2019-08-07,Buy,226.391,1496.75,3.21374e+06
2019-08-11,Sell,216.093,0,3.21374e+06
2019-09-15,Buy,189.789,1704.19,3.21374e+06
2019-09-26,Sell,166.727,0,3.21374e+06
2019-10-11,Buy,182.57,1556.31,3.21374e+06
2019-10-13,Sell,182.075,0,3.21374e+06
2019-10-16,Buy,176.014,1609.9,3.21374e+06
2019-10-17,Sell,178.028,0,3.21374e+06
2019-10-27,Buy,184.242,1555.61,3.21374e+06
2019-11-17,Sell,185.119,0,3.21374e+06
2019-11-19,Buy,177.456,1622.79,3.21374e+06
2019-11-20,Sell,175.698,0,3.21374e+06
2020-01-05,Buy,136.277,2092.22,3.21374e+06
2020-02-28,Sell,226.76,0,3.21374e+06
2020-04-04,Buy,145.219,3267.01,3.21374e+06
2020-05-12,Sell,189.312,0,3.21374e+06
2020-05-15,Buy,195.623,3161.63,3.21374e+06
2020-05-17,Sell,207.159,0,3.21374e+06
2020-05-19,Buy,213.451,3068.42,3.21374e+06
2020-05-23,Sell,208.694,0,3.21374e+06
2020-05-24,Buy,202.37,3164.31,3.21374e+06
2020-05-26,Sell,201.902,0,3.21374e+06
2020-05-27,Buy,208.863,3058.85,3.21374e+06
2020-05-28,Sell,219.84,0,3.21374e+06
2020-05-29,Buy,220.675,3047.28,3.21374e+06
2020-06-17,Sell,233.028,0,3.21374e+06
2020-06-18,Buy,232.101,3059.45,3.21374e+06
2020-06-20,Sell,229.274,0,3.21374e+06
2020-06-24,Buy,235.772,2975.13,3.21374e+06
2020-06-26,Sell,229.668,0,3.21374e+06
2020-07-08,Buy,246.67,2770.06,3.21374e+06
2020-07-18,Sell,235.484,0,3.21374e+06
2020-07-20,Buy,236.153,2762.21,3.21374e+06
2020-08-23,Sell,391.384,0,3.21374e+06
2020-08-24,Buy,408.144,2648.79,3.21374e+06
2020-08-25,Sell,384.001,0,3.21374e+06
2020-08-26,Buy,386.466,2631.89,3.21374e+06
2020-08-27,Sell,382.633,0,3.21374e+06
2020-09-01,Buy,477.052,2110.98,3.21374e+06
2020-09-05,Sell,335.26,0,3.21374e+06
2020-09-19,Buy,385.544,1835.66,3.21374e+06
2020-09-20,Sell,371.053,0,3.21374e+06
2020-09-21,Buy,341.786,1992.84,3.21374e+06
2020-09-22,Sell,344.503,0,3.21374e+06
2020-10-11,Buy,375.142,1830.08,3.21374e+06
2020-11-04,Sell,402.142,0,3.21374e+06
2020-11-05,Buy,414.067,1777.38,3.21374e+06
2020-12-13,Sell,589.663,0,3.21374e+06
2020-12-14,Buy,586.011,1788.45,3.21374e+06
2020-12-25,Sell,626.411,0,3.21374e+06
2020-12-26,Buy,635.836,1761.94,3.21374e+06
2021-02-25,Sell,1475.7,0,3.21374e+06
2021-03-09,Buy,1868.05,1391.88,3.21374e+06
2021-03-24,Sell,1593.41,0,3.21374e+06
2021-03-31,Buy,1918.36,1156.11,3.21374e+06
2021-05-21,Sell,2430.62,0,3.21374e+06
2021-06-16,Buy,2367.66,1186.86,3.21374e+06
2021-06-17,Sell,2372,0,3.21374e+06
2021-07-02,Buy,2150.04,1309.38,3.21374e+06
2021-07-03,Sell,2226.11,0,3.21374e+06
2021-07-05,Buy,2198.58,1325.78,3.21374e+06
2021-07-10,Sell,2111.4,0,3.21374e+06
2021-07-13,Buy,1940.08,1442.85,3.21374e+06
2021-07-14,Sell,1994.33,0,3.21374e+06
2021-07-25,Buy,2191.37,1313.11,3.21374e+06
2021-09-12,Sell,3410.13,0,3.21374e+06
2021-09-17,Buy,3398.54,1317.59,3.21374e+06
2021-09-19,Sell,3329.45,0,3.21374e+06
2021-10-03,Buy,3418.36,1283.32,3.21374e+06
2021-11-18,Sell,4000.65,0,3.21374e+06
2021-11-27,Buy,4096.91,1253.17,3.21374e+06
2021-11-28,Sell,4294.45,0,3.21374e+06
2021-12-01,Buy,4586.99,1173.25,3.21374e+06
2021-12-05,Sell,4198.32,0,3.21374e+06
2021-12-08,Buy,4439.36,1109.55,3.21374e+06
2021-12-09,Sell,4119.82,0,3.21374e+06
2021-12-10,Buy,3908.5,1169.54,3.21374e+06
2021-12-11,Sell,4084.45,0,3.21374e+06
2022-02-06,Buy,3057.48,1562.37,3.21374e+06
2022-02-20,Sell,2628.65,0,3.21374e+06
2022-03-02,Buy,2950.12,1392.12,3.21374e+06
2022-03-05,Sell,2664.83,0,3.21374e+06
2022-03-18,Buy,2945.34,1259.54,3.21374e+06
2022-04-13,Sell,3118.34,0,3.21374e+06
2022-07-08,Buy,1222.51,3212.81,3.21374e+06
2022-07-13,Sell,1113.59,0,3.21374e+06
2022-07-16,Buy,1352.63,2645.03,3.21374e+06
2022-08-21,Sell,1619.32,0,3.21374e+06
2022-09-10,Buy,1776.2,2411.41,3.21374e+06
2022-09-15,Sell,1471.69,0,3.21374e+06
2022-09-16,Buy,1432.45,2477.48,3.21374e+06
2022-09-17,Sell,1469.74,0,3.21374e+06
2022-10-19,Buy,1285.74,2832.02,3.21374e+06
2022-10-20,Sell,1283.2,0,3.21374e+06
2022-10-24,Buy,1345,2701.9,3.21374e+06
2022-11-10,Sell,1299.46,0,3.21374e+06
2022-12-02,Buy,1294.3,2712.67,3.21374e+06
2022-12-18,Sell,1184.72,0,3.21374e+06
