Timestamp,Side,Price,Quantity,Cash
2014-09-17,None,457.334,0,4.69428e+07
2014-09-18,Buy,424.44,235.605,4.69428e+07
2014-10-22,Sell,383.158,0,4.69428e+07
2014-10-23,Buy,358.417,251.868,4.69428e+07
2014-10-25,Sell,347.271,0,4.69428e+07
2014-11-11,Buy,367.695,237.878,4.69428e+07
2014-11-22,Sell,352.92,0,4.69428e+07
2014-11-25,Buy,375.348,223.664,4.69428e+07
2014-12-10,Sell,346.365,0,4.69428e+07
2015-01-28,Buy,233.915,331.186,4.69428e+07
2015-01-29,Sell,233.513,0,4.69428e+07
2015-02-15,Buy,234.825,329.336,4.69428e+07
2015-03-20,Sell,261.749,0,4.69428e+07
2015-03-24,Buy,245.595,350.998,4.69428e+07
2015-03-26,Sell,248.532,0,4.69428e+07
2015-05-05,Buy,236.121,369.447,4.69428e+07
2015-05-08,Sell,243.863,0,4.69428e+07
2015-05-09,Buy,241.832,372.549,4.69428e+07
2015-05-21,Sell,235.344,0,4.69428e+07
2015-05-22,Buy,240.348,364.793,4.69428e+07
2015-06-01,Sell,222.926,0,4.69428e+07
2015-06-16,Buy,250.895,324.127,4.69428e+07
2015-08-08,Sell,260.997,0,4.69428e+07
2015-09-10,Buy,238.477,354.735,4.69428e+07
2015-09-11,Sell,240.107,0,4.69428e+07
2015-09-13,Buy,230.512,369.501,4.69428e+07
2015-09-14,Sell,230.644,0,4.69428e+07
2015-09-19,Buy,231.493,368.146,4.69428e+07
2015-09-21,Sell,227.085,0,4.69428e+07
2015-09-22,Buy,230.618,362.506,4.69428e+07
2015-09-23,Sell,230.283,0,4.69428e+07
2015-09-26,Buy,234.34,356.23,4.69428e+07
2015-11-22,Sell,324.536,0,4.69428e+07
2015-11-23,Buy,323.046,357.873,4.69428e+07
2015-11-24,Sell,320.046,0,4.69428e+07
2015-11-28,Buy,357.381,320.487,4.69428e+07
2016-01-08,Sell,453.23,0,4.69428e+07
2016-01-09,Buy,447.611,324.51,4.69428e+07
2016-01-14,Sell,430.306,0,4.69428e+07
2016-02-15,Buy,400.185,348.935,4.69428e+07
2016-03-07,Sell,414.321,0,4.69428e+07
2016-03-08,Buy,413.972,349.229,4.69428e+07
2016-03-14,Sell,416.438,0,4.69428e+07
2016-03-19,Buy,410.444,354.329,4.69428e+07
2016-03-20,Sell,413.755,0,4.69428e+07
2016-03-29,Buy,416.516,351.98,4.69428e+07
2016-03-31,Sell,416.729,0,4.69428e+07
2016-04-03,Buy,420.904,348.489,4.69428e+07
2016-05-21,Sell,443.188,0,4.69428e+07
2016-05-28,Buy,530.04,291.386,4.69428e+07
2016-07-09,Sell,650.96,0,4.69428e+07
2016-07-10,Buy,649.36,292.104,4.69428e+07
2016-07-11,Sell,647.659,0,4.69428e+07
2016-07-19,Buy,672.864,281.162,4.69428e+07
2016-07-20,Sell,665.685,0,4.69428e+07
2016-07-26,Buy,651.784,287.158,4.69428e+07
2016-07-27,Sell,654.352,0,4.69428e+07
2016-09-05,Buy,606.59,309.769,4.69428e+07
2016-09-24,Sell,602.625,0,4.69428e+07
2016-09-25,Buy,600.826,310.696,4.69428e+07
2017-01-13,Sell,823.984,0,4.69428e+07
2017-01-19,Buy,899.073,284.748,4.69428e+07
2017-01-20,Sell,895.026,0,4.69428e+07
2017-01-23,Buy,921.012,276.714,4.69428e+07
2017-01-25,Sell,901.542,0,4.69428e+07
2017-01-28,Buy,921.59,270.694,4.69428e+07
2017-03-19,Sell,1036.74,0,4.69428e+07
2017-04-05,Buy,1124.78,249.506,4.69428e+07
2017-06-28,Sell,2574.79,0,4.69428e+07
2017-06-30,Buy,2480.84,258.955,4.69428e+07
2017-07-01,Sell,2434.55,0,4.69428e+07
2017-07-22,Buy,2810.12,224.346,4.69428e+07
2017-09-12,Sell,4130.81,0,4.69428e+07
2017-09-29,Buy,4163.07,222.607,4.69428e+07
2017-11-14,Sell,6635.75,0,4.69428e+07
2017-11-15,Buy,7315.54,201.922,4.69428e+07
2018-01-01,Sell,13657.2,0,4.69428e+07
2018-01-05,Buy,17429.5,158.219,4.69428e+07
2018-01-10,Sell,14973.3,0,4.69428e+07
2018-02-19,Buy,11225.3,211.047,4.69428e+07
2018-02-24,Sell,9813.07,0,4.69428e+07
2018-02-25,Buy,9664.73,214.286,4.69428e+07
2018-02-26,Sell,10366.7,0,4.69428e+07
2018-02-28,Buy,10397.9,213.643,4.69428e+07
2018-03-10,Sell,8866,0,4.69428e+07
2018-04-14,Buy,7986.24,237.178,4.69428e+07
2018-05-13,Sell,8723.94,0,4.69428e+07
2018-07-09,Buy,6741.75,306.913,4.69428e+07
2018-07-12,Sell,6228.81,0,4.69428e+07
2018-07-18,Buy,7370.78,259.362,4.69428e+07
2018-08-06,Sell,6951.8,0,4.69428e+07
2018-08-30,Buy,6978.23,258.38,4.69428e+07
2018-09-08,Sell,6225.98,0,4.69428e+07
2018-09-23,Buy,6710.63,239.719,4.69428e+07
2018-09-26,Sell,6495,0,4.69428e+07
2018-09-29,Buy,6601.96,235.835,4.69428e+07
2018-09-30,Sell,6625.56,0,4.69428e+07
2018-10-07,Buy,6602.95,236.643,4.69428e+07
2018-10-13,Sell,6285.99,0,4.69428e+07
2018-10-17,Buy,6544.43,227.298,4.69428e+07
2018-10-20,Sell,6489.19,0,4.69428e+07
2018-11-08,Buy,6453.72,228.547,4.69428e+07
2018-11-10,Sell,6409.22,0,4.69428e+07
2018-12-22,Buy,4014.18,364.908,4.69428e+07
2018-12-23,Sell,3998.98,0,4.69428e+07
2018-12-24,Buy,4078.6,357.785,4.69428e+07
2018-12-29,Sell,3820.41,0,4.69428e+07
2018-12-30,Buy,3865.95,353.57,4.69428e+07
2019-01-02,Sell,3943.41,0,4.69428e+07
2019-01-03,Buy,3836.74,363.4,4.69428e+07
2019-01-12,Sell,3661.3,0,4.69428e+07
2019-02-10,Buy,3690.19,360.555,4.69428e+07
2019-06-11,Sell,7927.71,0,4.69428e+07
2019-06-12,Buy,8145.86,350.9,4.69428e+07
2019-07-16,Sell,9477.64,0,4.69428e+07
2019-07-17,Buy,9693.8,343.075,4.69428e+07
2019-07-18,Sell,10666.5,0,4.69428e+07
2019-08-05,Buy,11805.7,309.97,4.69428e+07
2019-08-16,Sell,10374.3,0,4.69428e+07
2019-08-21,Buy,10138,317.195,4.69428e+07
2019-08-23,Sell,10408,0,4.69428e+07
2019-09-05,Buy,10575.5,312.169,4.69428e+07
2019-09-06,Sell,10353.3,0,4.69428e+07
2019-09-14,Buy,10358,312.026,4.69428e+07
2019-09-19,Sell,10266.4,0,4.69428e+07
2019-09-21,Buy,10019.7,319.708,4.69428e+07
2019-09-22,Sell,10070.4,0,4.69428e+07
2019-10-27,Buy,9551.71,337.069,4.69428e+07
2019-11-16,Sell,8550.76,0,4.69428e+07
2019-12-24,Buy,7322.53,393.607,4.69428e+07
2019-12-27,Sell,7290.09,0,4.69428e+07
2019-12-30,Buy,7293,393.45,4.69428e+07
2020-01-01,Sell,7200.17,0,4.69428e+07
2020-01-05,Buy,7411.32,382.241,4.69428e+07
2020-02-27,Sell,8784.49,0,4.69428e+07
2020-04-06,Buy,7271.78,461.756,4.69428e+07
2020-05-26,Sell,8835.05,0,4.69428e+07
2020-05-27,Buy,9181.02,444.356,4.69428e+07
2020-05-28,Sell,9525.75,0,4.69428e+07
2020-05-29,Buy,9439.12,448.434,4.69428e+07
2020-06-13,Sell,9475.28,0,4.69428e+07
2020-06-14,Buy,9386.79,452.662,4.69428e+07
2020-06-16,Sell,9538.02,0,4.69428e+07
2020-06-18,Buy,9411.84,458.731,4.69428e+07
2020-06-19,Sell,9288.02,0,4.69428e+07
2020-06-24,Buy,9313.61,457.47,4.69428e+07
2020-06-26,Sell,9162.92,0,4.69428e+07
2020-07-10,Buy,9278.81,451.756,4.69428e+07
2020-07-11,Sell,9240.35,0,4.69428e+07
2020-07-23,Buy,9581.07,435.691,4.69428e+07
2020-08-29,Sell,11506.9,0,4.69428e+07
2020-08-30,Buy,11711.5,428.078,4.69428e+07
2020-08-31,Sell,11680.8,0,4.69428e+07
2020-09-01,Buy,11970.5,417.719,4.69428e+07
2020-09-04,Sell,10511.8,0,4.69428e+07
2020-10-01,Buy,10619.5,413.485,4.69428e+07
2020-10-03,Sell,10549.3,0,4.69428e+07
2020-10-06,Buy,10604.4,411.338,4.69428e+07
2021-01-23,Sell,32067.6,0,4.69428e+07
2021-01-24,Buy,32289.4,408.513,4.69428e+07
2021-01-25,Sell,32366.4,0,4.69428e+07
2021-01-30,Buy,34269.5,385.827,4.69428e+07
2021-02-02,Sell,35510.3,0,4.69428e+07
2021-02-04,Buy,36926.1,371.034,4.69428e+07
2021-03-26,Sell,55137.3,0,4.69428e+07
2021-03-28,Buy,55950.7,365.639,4.69428e+07
2021-04-09,Sell,58245,0,4.69428e+07
2021-04-10,Buy,59793.2,356.172,4.69428e+07
2021-04-20,Sell,56473,0,4.69428e+07
2021-05-02,Buy,56631.1,355.178,4.69428e+07
2021-05-04,Sell,53333.5,0,4.69428e+07
2021-05-07,Buy,57356.4,330.266,4.69428e+07
2021-05-08,Sell,58803.8,0,4.69428e+07
2021-05-09,Buy,58232.3,333.507,4.69428e+07
2021-05-12,Sell,49150.5,0,4.69428e+07
2021-06-16,Buy,38347.1,427.466,4.69428e+07
