Timestamp,Side,Price,Quantity,Cash
2017-11-18,Buy,347.612,287.677,6.12202e+06
2017-11-20,Buy,366.73,287.677,6.12202e+06
2017-11-22,Buy,380.652,287.677,6.12202e+06
2017-11-24,Buy,474.911,287.677,6.12202e+06
2017-11-26,Buy,471.33,287.677,6.12202e+06
2017-11-28,Buy,472.902,287.677,6.12202e+06
2017-11-30,Buy,447.114,287.677,6.12202e+06
2017-12-02,Buy,463.449,287.677,6.12202e+06
2017-12-04,Buy,470.204,287.677,6.12202e+06
2017-12-06,Buy,428.588,287.677,6.12202e+06
2017-12-08,Buy,456.031,287.677,6.12202e+06
2017-12-10,Buy,441.721,287.677,6.12202e+06
2017-12-12,Buy,651.431,287.677,6.12202e+06
2017-12-14,Buy,695.816,287.677,6.12202e+06
2017-12-16,Buy,696.209,287.677,6.12202e+06
2017-12-18,Buy,794.645,287.677,6.12202e+06
2017-12-20,Buy,819.086,287.677,6.12202e+06
2017-12-22,Buy,674.86,287.677,6.12202e+06
2017-12-24,Buy,694.148,287.677,6.12202e+06
2017-12-26,Buy,773.836,287.677,6.12202e+06
2017-12-28,Buy,737.023,287.677,6.12202e+06
2017-12-30,Buy,717.257,287.677,6.12202e+06
2018-01-01,Buy,772.641,287.677,6.12202e+06
2018-01-03,Buy,962.72,287.677,6.12202e+06
2018-01-05,Buy,997.72,287.677,6.12202e+06
2018-01-07,Buy,1153.17,287.677,6.12202e+06
2018-01-09,Buy,1299.74,287.677,6.12202e+06
2018-01-11,Buy,1154.93,287.677,6.12202e+06
2018-01-13,Buy,1396.42,287.677,6.12202e+06
2018-01-15,Buy,1291.92,287.677,6.12202e+06
2018-01-17,Buy,1014.25,287.677,6.12202e+06
2018-01-19,Buy,1039.1,287.677,6.12202e+06
2018-01-21,Buy,1049.58,287.677,6.12202e+06
2018-01-23,Buy,986.229,287.677,6.12202e+06
2018-01-25,Sell,1056.03,0,6.12202e+06
2018-01-27,Sell,1107.07,0,6.12202e+06
2018-01-29,Sell,1182.36,0,6.12202e+06
2018-01-31,Sell,1118.31,0,6.12202e+06
2018-02-02,Sell,915.785,0,6.12202e+06
2018-02-04,Sell,834.682,0,6.12202e+06
2018-02-06,Sell,793.122,0,6.12202e+06
2018-02-08,Sell,817.807,0,6.12202e+06
2018-02-10,Sell,860.415,0,6.12202e+06
2018-02-12,Sell,868.707,0,6.12202e+06
2018-02-14,Sell,923.561,0,6.12202e+06
2018-02-16,Sell,944.21,0,6.12202e+06
2018-02-18,Sell,923.921,0,6.12202e+06
2018-02-20,Sell,895.371,0,6.12202e+06
2018-02-22,Buy,812.845,373.744,6.12202e+06
2018-02-24,Buy,840.515,373.744,6.12202e+06
2018-02-26,Buy,869.315,373.744,6.12202e+06
2018-02-28,Buy,855.199,373.744,6.12202e+06
2018-03-02,Sell,856.853,0,6.12202e+06
2018-03-04,Sell,866.678,0,6.12202e+06
2018-03-06,Sell,816.951,0,6.12202e+06
2018-03-08,Sell,704.596,0,6.12202e+06
2018-03-10,Sell,686.89,0,6.12202e+06
2018-03-12,Sell,699.831,0,6.12202e+06
2018-03-14,Sell,614.291,0,6.12202e+06
2018-03-16,Sell,601.666,0,6.12202e+06
2018-03-18,Sell,538.644,0,6.12202e+06
2018-03-20,Sell,557.175,0,6.12202e+06
2018-03-22,Sell,539.702,0,6.12202e+06
2018-03-24,Sell,526.439,0,6.12202e+06
2018-03-26,Sell,489.951,0,6.12202e+06
2018-03-28,Sell,446.279,0,6.12202e+06
2018-03-30,Sell,394.645,0,6.12202e+06
2018-04-01,Sell,379.607,0,6.12202e+06
2018-04-03,Sell,416.893,0,6.12202e+06
2018-04-05,Sell,383.232,0,6.12202e+06
2018-04-07,Sell,385.314,0,6.12202e+06
2018-04-09,Sell,398.526,0,6.12202e+06
2018-04-11,Sell,430.54,0,6.12202e+06
2018-04-13,Sell,492.735,0,6.12202e+06
2018-04-15,Sell,531.702,0,6.12202e+06
2018-04-17,Buy,502.894,636.801,6.12202e+06
2018-04-19,Buy,567.889,636.801,6.12202e+06
2018-04-21,Buy,605.395,636.801,6.12202e+06
2018-04-23,Buy,642.548,636.801,6.12202e+06
2018-04-25,Buy,615.416,636.801,6.12202e+06
2018-04-27,Buy,647.032,636.801,6.12202e+06
2018-04-29,Buy,688.881,636.801,6.12202e+06
2018-05-01,Buy,673.613,636.801,6.12202e+06
2018-05-03,Buy,779.543,636.801,6.12202e+06
2018-05-05,Buy,816.12,636.801,6.12202e+06
2018-05-07,Buy,753.725,636.801,6.12202e+06
2018-05-09,Buy,752.275,636.801,6.12202e+06
2018-05-11,Buy,679.586,636.801,6.12202e+06
2018-05-13,Buy,733.496,636.801,6.12202e+06
2018-05-15,Buy,708.871,636.801,6.12202e+06
2018-05-17,Buy,672.657,636.801,6.12202e+06
2018-05-19,Sell,696.53,0,6.12202e+06
2018-05-21,Sell,699.222,0,6.12202e+06
2018-05-23,Sell,583.585,0,6.12202e+06
2018-05-25,Sell,586.734,0,6.12202e+06
2018-05-27,Sell,572.668,0,6.12202e+06
2018-05-29,Sell,565.388,0,6.12202e+06
2018-05-31,Sell,577.645,0,6.12202e+06
2018-06-02,Sell,591.808,0,6.12202e+06
2018-06-04,Sell,592.985,0,6.12202e+06
2018-06-06,Sell,607.124,0,6.12202e+06
2018-06-08,Sell,601.077,0,6.12202e+06
2018-06-10,Sell,526.479,0,6.12202e+06
2018-06-12,Sell,496.843,0,6.12202e+06
2018-06-14,Sell,519.742,0,6.12202e+06
2018-06-16,Sell,499.642,0,6.12202e+06
2018-06-18,Sell,518.891,0,6.12202e+06
2018-06-20,Sell,536.268,0,6.12202e+06
2018-06-22,Sell,465.817,0,6.12202e+06
2018-06-24,Sell,457.672,0,6.12202e+06
2018-06-26,Sell,432.772,0,6.12202e+06
2018-06-28,Sell,422.365,0,6.12202e+06
2018-06-30,Sell,455.18,0,6.12202e+06
2018-07-02,Sell,475.347,0,6.12202e+06
2018-07-04,Sell,467.318,0,6.12202e+06
2018-07-06,Sell,474.012,0,6.12202e+06
2018-07-08,Sell,489.119,0,6.12202e+06
2018-07-10,Sell,434.424,0,6.12202e+06
2018-07-12,Buy,430.074,1031.34,6.12202e+06
2018-07-14,Buy,436.086,1031.34,6.12202e+06
2018-07-16,Sell,480.658,0,6.12202e+06
2018-07-18,Sell,480.513,0,6.12202e+06
2018-07-20,Sell,450.698,0,6.12202e+06
2018-07-22,Buy,459.657,1078.46,6.12202e+06
2018-07-24,Buy,479.373,1078.46,6.12202e+06
2018-07-26,Buy,464.037,1078.46,6.12202e+06
2018-07-28,Sell,466.898,0,6.12202e+06
2018-07-30,Buy,457.081,1101.62,6.12202e+06
2018-08-01,Buy,420.747,1101.62,6.12202e+06
2018-08-03,Sell,418.262,0,6.12202e+06
