Timestamp,Side,Price,Quantity,Cash
2014-09-18,Buy,424.44,235.605,4.69428e+07
2014-09-19,Buy,394.796,235.605,4.69428e+07
2014-09-20,Buy,408.904,235.605,4.69428e+07
2014-09-21,Buy,398.821,235.605,4.69428e+07
2014-09-22,Buy,402.152,235.605,4.69428e+07
2014-09-23,Buy,435.791,235.605,4.69428e+07
2014-09-24,Buy,423.205,235.605,4.69428e+07
2014-09-25,Buy,411.574,235.605,4.69428e+07
2014-09-26,Buy,404.425,235.605,4.69428e+07
2014-09-27,Buy,399.52,235.605,4.69428e+07
2014-09-28,Buy,377.181,235.605,4.69428e+07
2014-09-29,Buy,375.467,235.605,4.69428e+07
2014-09-30,Buy,386.944,235.605,4.69428e+07
2014-10-01,Buy,383.615,235.605,4.69428e+07
2014-10-02,Buy,375.072,235.605,4.69428e+07
2014-10-03,Buy,359.512,235.605,4.69428e+07
2014-10-04,Buy,328.866,235.605,4.69428e+07
2014-10-05,Buy,320.51,235.605,4.69428e+07
2014-10-06,Buy,330.079,235.605,4.69428e+07
2014-10-07,Buy,336.187,235.605,4.69428e+07
2014-10-08,Buy,352.94,235.605,4.69428e+07
2014-10-09,Buy,365.026,235.605,4.69428e+07
2014-10-10,Buy,361.562,235.605,4.69428e+07
2014-10-11,Buy,362.299,235.605,4.69428e+07
2014-10-12,Buy,378.549,235.605,4.69428e+07
2014-10-13,Buy,390.414,235.605,4.69428e+07
2014-10-14,Buy,400.87,235.605,4.69428e+07
2014-10-15,Buy,394.773,235.605,4.69428e+07
2014-10-16,Buy,382.556,235.605,4.69428e+07
2014-10-17,Buy,383.758,235.605,4.69428e+07
2014-10-18,Buy,391.442,235.605,4.69428e+07
2014-10-19,Buy,389.546,235.605,4.69428e+07
2014-10-20,Buy,382.845,235.605,4.69428e+07
2014-10-21,Buy,386.475,235.605,4.69428e+07
2014-10-22,Sell,383.158,0,4.69428e+07
2014-10-23,Buy,358.417,251.868,4.69428e+07
2014-10-24,Buy,358.345,251.868,4.69428e+07
2014-10-25,Sell,347.271,0,4.69428e+07
2014-10-26,Sell,354.704,0,4.69428e+07
2014-10-27,Sell,352.989,0,4.69428e+07
2014-10-28,Sell,357.618,0,4.69428e+07
2014-10-29,Sell,335.591,0,4.69428e+07
2014-10-30,Sell,345.305,0,4.69428e+07
2014-10-31,Sell,338.321,0,4.69428e+07
2014-11-01,Sell,325.749,0,4.69428e+07
2014-11-02,Sell,325.892,0,4.69428e+07
2014-11-03,Sell,327.554,0,4.69428e+07
2014-11-04,Sell,330.492,0,4.69428e+07
2014-11-05,Sell,339.486,0,4.69428e+07
2014-11-06,Sell,349.29,0,4.69428e+07
2014-11-07,Sell,342.415,0,4.69428e+07
2014-11-08,Sell,345.488,0,4.69428e+07
2014-11-09,Sell,363.264,0,4.69428e+07
2014-11-10,Sell,366.924,0,4.69428e+07
2014-11-11,Buy,367.695,237.878,4.69428e+07
2014-11-12,Buy,423.561,237.878,4.69428e+07
2014-11-13,Buy,420.735,237.878,4.69428e+07
2014-11-14,Buy,397.818,237.878,4.69428e+07
