Timestamp,Side,Price,Quantity,Cash
2017-01-02,None,2.80686,0,0
2017-01-25,Buy,2.89549,34536.4,0
2017-02-08,Sell,2.91765,0,0
2017-02-14,Buy,2.90288,34712.2,0
2017-02-16,Sell,2.87333,0,0
2017-02-20,Buy,2.93981,33927.3,0
2017-02-22,Sell,2.95458,0,0
2017-03-02,Buy,2.97674,33674.7,0
2017-04-11,Sell,3.16879,0,0
2017-04-13,Buy,3.08015,34643.8,0
2017-04-19,Sell,3.1097,0,0
2017-04-25,Buy,3.28697,32775.3,0
2017-06-22,Sell,3.49336,0,0
2017-06-26,Buy,3.49336,32775.3,0
2017-06-28,Sell,3.50852,0,0
2017-07-12,Buy,3.62218,31746.8,0
2017-08-17,Sell,3.48486,0,0
2017-09-06,Buy,3.55139,31152,0
2017-09-14,Sell,3.47654,0,0
2017-10-20,Buy,3.55971,30424.2,0
2017-11-27,Sell,3.67615,0,0
2017-12-25,Buy,3.80922,29361.3,0
2018-02-15,Sell,3.9922,0,0
2018-03-01,Buy,4.03379,29058.6,0
2018-03-05,Sell,4.10864,0,0
2018-03-09,Buy,4.10032,29117.6,0
2018-04-06,Sell,4.25003,0,0
2018-04-10,Buy,4.15854,29758.1,0
2018-04-12,Sell,4.10032,0,0
2018-06-13,Buy,3.59081,33980.7,0
2018-07-03,Sell,3.72825,0,0
2018-07-09,Buy,3.76262,33670.3,0
2018-10-01,Sell,4.89655,0,0
2018-10-03,Buy,4.8536,33968.3,0
2018-10-09,Sell,4.87078,0,0
2018-11-16,Buy,4.38972,37690.9,0
2018-11-30,Sell,4.27804,0,0
2018-12-04,Buy,4.41549,36517.6,0
2018-12-06,Sell,4.5873,0,0
2018-12-14,Buy,4.57871,36586.1,0
2019-01-01,Sell,4.93951,0,0
2019-01-03,Buy,4.50998,40070.5,0
2019-01-07,Sell,4.60448,0,0
2019-01-09,Buy,4.59589,40145.4,0
2019-01-23,Sell,4.80206,0,0
2019-01-29,Buy,5.36044,35963.6,0
2019-02-22,Sell,5.85869,0,0
2019-02-28,Buy,5.83291,36122.5,0
2019-03-20,Sell,5.66111,0,0
2019-04-19,Buy,5.1285,39873.9,0
2019-05-03,Sell,5.18863,0,0
2019-05-13,Buy,4.70757,43948.6,0
2019-05-15,Sell,4.63884,0,0
2019-06-14,Buy,4.48757,45430,0
2019-07-02,Sell,4.67419,0,0
2019-07-08,Buy,4.38983,48372.9,0
2019-07-12,Sell,4.19433,0,0
2019-08-01,Buy,4.38983,46218.6,0
2019-08-09,Sell,3.83888,0,0
2019-09-10,Buy,4.04326,43882.3,0
2019-10-04,Sell,3.94551,0,0
2019-10-14,Buy,3.55451,48709.3,0
2019-10-16,Sell,3.68781,0,0
2019-11-04,Buy,3.94551,45527.9,0
2019-11-14,Sell,3.98106,0,0
2019-11-20,Buy,4.12324,43957.9,0
2020-01-20,Sell,4.79859,0,0
2020-01-22,Buy,4.74528,44451.8,0
2020-02-05,Sell,4.89634,0,0
2020-02-17,Buy,4.81637,45190,0
2020-02-27,Sell,4.50535,0,0
2020-04-07,Buy,3.80333,53531.1,0
2020-05-20,Sell,4.4698,0,0
2020-06-01,Buy,4.53481,52763.8,0
2020-08-05,Sell,5.70508,0,0
2020-08-25,Buy,5.4948,54783,0
2020-09-04,Sell,5.72337,0,0
2020-09-08,Buy,5.68679,55135.3,0
2020-09-14,Sell,5.86965,0,0
2020-09-16,Buy,5.85136,55307.6,0
2020-10-20,Sell,6.38164,0,0
2020-11-20,Buy,6.40907,55070.9,0
2020-12-16,Sell,6.53707,0,0
2020-12-18,Buy,6.53707,55070.9,0
2021-01-08,Sell,6.79307,0,0
2021-01-12,Buy,6.96678,53697.8,0
2021-02-05,Sell,6.99421,0,0
2021-02-19,Buy,6.80221,55213.4,0
2021-03-01,Sell,6.93935,0,0
2021-03-15,Buy,7.12221,53795.9,0
2021-03-25,Sell,6.60107,0,0
2021-04-14,Buy,6.71992,52844.4,0
2021-04-22,Sell,6.6285,0,0
2021-05-05,Buy,6.97592,50212.6,0
2021-07-01,Sell,7.24388,0,0
2021-08-11,Buy,7.78531,46720.6,0
2021-09-17,Sell,7.77597,0,0
2021-10-21,Buy,7.80398,46552.9,0
2021-10-25,Sell,8.00934,0,0
2021-10-27,Buy,8.19604,45492.5,0
2022-01-04,Sell,13.3116,0,0
2022-01-14,Buy,14.0677,43047.3,0
2022-02-01,Sell,13.1902,0,0
2022-02-17,Buy,12.21,46502.9,0
2022-02-23,Sell,12.014,0,0
2022-03-21,Buy,13.1622,42446.3,0
2022-07-01,Sell,20.3143,0,0
2022-07-13,Buy,19.8193,43506.4,0
2022-07-18,Sell,19.667,0,0
2022-07-22,Buy,19.9335,42924.7,0
2022-07-26,Sell,20.0287,0,0
2022-08-03,Buy,22.1611,38794.5,0
2022-10-05,Sell,26.9969,0,0
2022-10-07,Buy,28.3296,36969.5,0
2023-01-25,Sell,39.9432,0,0
2023-02-02,Buy,37.9632,38897.7,0
2023-02-16,Sell,43.0846,0,0
2023-02-24,Buy,42.3611,39562,0
2023-03-24,Sell,42.7229,0,0
2023-04-24,Buy,39.8861,42375.7,0
2023-04-28,Sell,35.0883,0,0
2023-05-26,Buy,35.6024,41763.9,0
2023-07-04,Sell,44.0293,0,0
2023-07-12,Buy,45.1906,40690.7,0
2023-08-25,Sell,49.6419,0,0
2023-09-05,Buy,52.0611,38799.9,0
2023-09-07,Sell,52.6901,0,0
2023-09-11,Buy,52.8352,38693.3,0
