Timestamp,Side,Price,Quantity,Cash
2014-09-17,None,457.334,0,5.53029e+07
2014-09-18,Buy,424.44,235.605,5.53029e+07
2014-10-24,Sell,358.345,0,5.53029e+07
2014-11-11,Buy,367.695,229.613,5.53029e+07
2014-11-22,Sell,352.92,0,5.53029e+07
2014-11-25,Buy,375.348,215.893,5.53029e+07
2014-12-10,Sell,346.365,0,5.53029e+07
2015-01-28,Buy,233.915,319.68,5.53029e+07
2015-01-29,Sell,233.513,0,5.53029e+07
2015-02-15,Buy,234.825,317.894,5.53029e+07
2015-03-20,Sell,261.749,0,5.53029e+07
2015-03-21,Buy,260.025,320.002,5.53029e+07
2015-03-22,Sell,267.96,0,5.53029e+07
2015-03-24,Buy,245.595,349.142,5.53029e+07
2015-03-26,Sell,248.532,0,5.53029e+07
2015-05-05,Buy,236.121,367.494,5.53029e+07
2015-05-08,Sell,243.863,0,5.53029e+07
2015-05-09,Buy,241.832,370.58,5.53029e+07
2015-05-21,Sell,235.344,0,5.53029e+07
2015-05-22,Buy,240.348,362.865,5.53029e+07
2015-06-01,Sell,222.926,0,5.53029e+07
2015-06-16,Buy,250.895,322.414,5.53029e+07
2015-08-08,Sell,260.997,0,5.53029e+07
2015-09-26,Buy,234.34,359.09,5.53029e+07
2015-11-24,Sell,320.046,0,5.53029e+07
2015-11-28,Buy,357.381,321.576,5.53029e+07
2016-01-14,Sell,430.306,0,5.53029e+07
2016-02-16,Buy,407.488,339.583,5.53029e+07
2016-03-07,Sell,414.321,0,5.53029e+07
2016-03-08,Buy,413.972,339.87,5.53029e+07
2016-03-14,Sell,416.438,0,5.53029e+07
2016-03-15,Buy,416.83,339.55,5.53029e+07
2016-03-20,Sell,413.755,0,5.53029e+07
2016-03-29,Buy,416.516,337.299,5.53029e+07
2016-03-31,Sell,416.729,0,5.53029e+07
2016-04-04,Buy,421.444,333.526,5.53029e+07
2016-05-21,Sell,443.188,0,5.53029e+07
2016-05-28,Buy,530.04,278.874,5.53029e+07
2016-07-09,Sell,650.96,0,5.53029e+07
2016-07-10,Buy,649.36,279.561,5.53029e+07
2016-07-11,Sell,647.659,0,5.53029e+07
2016-07-14,Buy,658.078,275.135,5.53029e+07
2016-07-15,Sell,663.255,0,5.53029e+07
2016-07-19,Buy,672.864,271.206,5.53029e+07
2016-07-20,Sell,665.685,0,5.53029e+07
2016-09-05,Buy,606.59,297.627,5.53029e+07
2017-01-13,Sell,823.984,0,5.53029e+07
2017-01-19,Buy,899.073,272.77,5.53029e+07
2017-01-20,Sell,895.026,0,5.53029e+07
2017-01-21,Buy,921.789,264.851,5.53029e+07
2017-01-22,Sell,924.673,0,5.53029e+07
2017-01-23,Buy,921.012,265.903,5.53029e+07
2017-01-26,Sell,917.586,0,5.53029e+07
2017-01-28,Buy,921.59,264.748,5.53029e+07
2017-03-19,Sell,1036.74,0,5.53029e+07
2017-04-05,Buy,1124.78,244.025,5.53029e+07
2017-04-07,Sell,1176.9,0,5.53029e+07
2017-04-08,Buy,1175.95,244.223,5.53029e+07
2017-06-28,Sell,2574.79,0,5.53029e+07
2017-06-29,Buy,2539.32,247.634,5.53029e+07
2017-07-01,Sell,2434.55,0,5.53029e+07
2017-07-06,Buy,2608.56,231.115,5.53029e+07
2017-07-07,Sell,2518.66,0,5.53029e+07
2017-07-22,Buy,2810.12,207.144,5.53029e+07
2017-09-12,Sell,4130.81,0,5.53029e+07
2017-09-29,Buy,4163.07,205.539,5.53029e+07
2017-11-14,Sell,6635.75,0,5.53029e+07
2017-11-15,Buy,7315.54,186.439,5.53029e+07
2018-01-01,Sell,13657.2,0,5.53029e+07
2018-01-04,Buy,15599.2,163.229,5.53029e+07
2018-01-10,Sell,14973.3,0,5.53029e+07
2018-02-19,Buy,11225.3,217.729,5.53029e+07
2018-02-24,Sell,9813.07,0,5.53029e+07
2018-02-25,Buy,9664.73,221.071,5.53029e+07
2018-02-26,Sell,10366.7,0,5.53029e+07
2018-02-28,Buy,10397.9,220.408,5.53029e+07
2018-03-10,Sell,8866,0,5.53029e+07
2018-04-16,Buy,8058.67,242.489,5.53029e+07
2018-05-13,Sell,8723.94,0,5.53029e+07
2018-05-15,Buy,8510.38,248.574,5.53029e+07
2018-05-16,Sell,8368.83,0,5.53029e+07
2018-07-09,Buy,6741.75,308.565,5.53029e+07
2018-07-12,Sell,6228.81,0,5.53029e+07
2018-07-18,Buy,7370.78,260.759,5.53029e+07
2018-08-06,Sell,6951.8,0,5.53029e+07
2018-08-30,Buy,6978.23,259.771,5.53029e+07
2018-09-07,Sell,6467.07,0,5.53029e+07
2018-09-23,Buy,6710.63,250.343,5.53029e+07
2018-09-26,Sell,6495,0,5.53029e+07
2018-09-29,Buy,6601.96,246.287,5.53029e+07
2018-09-30,Sell,6625.56,0,5.53029e+07
2018-10-07,Buy,6602.95,247.13,5.53029e+07
2018-10-08,Sell,6652.23,0,5.53029e+07
2018-10-09,Buy,6642.64,247.487,5.53029e+07
2018-10-13,Sell,6285.99,0,5.53029e+07
2018-10-17,Buy,6544.43,237.714,5.53029e+07
2018-10-20,Sell,6489.19,0,5.53029e+07
2018-11-08,Buy,6453.72,239.02,5.53029e+07
2018-11-10,Sell,6409.22,0,5.53029e+07
2018-12-22,Buy,4014.18,381.63,5.53029e+07
2018-12-23,Sell,3998.98,0,5.53029e+07
2018-12-24,Buy,4078.6,374.18,5.53029e+07
2018-12-27,Sell,3654.83,0,5.53029e+07
2018-12-28,Buy,3923.92,348.521,5.53029e+07
2018-12-29,Sell,3820.41,0,5.53029e+07
2018-12-30,Buy,3865.95,344.415,5.53029e+07
2019-01-02,Sell,3943.41,0,5.53029e+07
2019-01-03,Buy,3836.74,353.99,5.53029e+07
2019-01-12,Sell,3661.3,0,5.53029e+07
2019-02-10,Buy,3690.19,351.219,5.53029e+07
2019-07-16,Sell,9477.64,0,5.53029e+07
2019-07-17,Buy,9693.8,343.387,5.53029e+07
2019-07-18,Sell,10666.5,0,5.53029e+07
2019-08-05,Buy,11805.7,310.252,5.53029e+07
2019-08-16,Sell,10374.3,0,5.53029e+07
2019-08-21,Buy,10138,317.484,5.53029e+07
2019-08-23,Sell,10408,0,5.53029e+07
2019-09-05,Buy,10575.5,312.453,5.53029e+07
2019-09-06,Sell,10353.3,0,5.53029e+07
2019-09-17,Buy,10241.3,315.871,5.53029e+07
2019-09-18,Sell,10198.2,0,5.53029e+07
2019-09-21,Buy,10019.7,321.499,5.53029e+07
2019-09-22,Sell,10070.4,0,5.53029e+07
2019-10-27,Buy,9551.71,338.957,5.53029e+07
2019-11-17,Sell,8577.98,0,5.53029e+07
2019-12-24,Buy,7322.53,397.071,5.53029e+07
2019-12-25,Sell,7275.16,0,5.53029e+07
2019-12-30,Buy,7293,396.1,5.53029e+07
2020-01-01,Sell,7200.17,0,5.53029e+07
2020-01-05,Buy,7411.32,384.815,5.53029e+07
2020-02-27,Sell,8784.49,0,5.53029e+07
2020-04-08,Buy,7334.1,460.917,5.53029e+07
2020-06-13,Sell,9475.28,0,5.53029e+07
2020-06-14,Buy,9386.79,465.262,5.53029e+07
