Timestamp,Side,Price,Quantity,Cash
2017-01-02,None,5.41728,0,2.56553e+06
2017-03-08,Buy,6.77929,14750.8,2.56553e+06
2018-02-23,Sell,9.80143,0,2.56553e+06
2018-07-13,Buy,9.2723,15592.6,2.56553e+06
2019-07-12,Sell,12.9735,0,2.56553e+06
2019-07-16,Buy,13.1305,15406,2.56553e+06
2019-12-04,Sell,12.6279,0,2.56553e+06
2020-12-08,Buy,9.99973,19455.2,2.56553e+06
2021-05-17,Sell,10.5966,0,2.56553e+06
2021-06-23,Buy,10.4919,19649.3,2.56553e+06
2021-08-05,Sell,10.2353,0,2.56553e+06
2021-09-23,Buy,11.6437,17272.7,2.56553e+06
2024-09-25,Sell,148.531,0,2.56553e+06
