Timestamp,Side,Price,Quantity,Cash
2017-01-03,Buy,2.7256,36689.1,0
2017-01-04,Buy,2.71822,36689.1,0
2017-01-05,Buy,2.70344,36689.1,0
2017-01-06,Buy,2.71822,36689.1,0
2017-01-09,Buy,2.74038,36689.1,0
2017-01-10,Buy,2.74776,36689.1,0
2017-01-11,Buy,2.75515,36689.1,0
2017-01-12,Buy,2.91026,36689.1,0
2017-01-13,Buy,2.95458,36689.1,0
2017-01-16,Buy,2.96936,36689.1,0
2017-01-17,Buy,2.96936,36689.1,0
2017-01-18,Buy,3.00629,36689.1,0
2017-01-19,Buy,2.91026,36689.1,0
2017-01-20,Buy,2.93242,36689.1,0
2017-01-23,Buy,2.93242,36689.1,0
2017-01-24,Buy,2.93981,36689.1,0
2017-01-25,Buy,2.89549,36689.1,0
2017-01-26,Buy,2.92504,36689.1,0
2017-01-27,Buy,2.92504,36689.1,0
2017-01-30,Buy,2.96936,36689.1,0
2017-01-31,Buy,2.98413,36689.1,0
2017-02-01,Buy,2.96936,36689.1,0
2017-02-02,Buy,2.9989,36689.1,0
2017-02-03,Buy,3.00629,36689.1,0
2017-02-06,Buy,2.93981,36689.1,0
2017-02-07,Buy,2.92504,36689.1,0
2017-02-08,Sell,2.91765,0,0
2017-02-09,Sell,2.90288,0,0
2017-02-10,Sell,2.88811,0,0
2017-02-13,Sell,2.88811,0,0
2017-02-14,Sell,2.90288,0,0
2017-02-15,Sell,2.91765,0,0
2017-02-16,Sell,2.87333,0,0
2017-02-17,Sell,2.88072,0,0
2017-02-20,Sell,2.93981,0,0
2017-02-21,Sell,2.9472,0,0
2017-02-22,Buy,2.95458,36230.5,0
2017-02-23,Buy,2.95458,36230.5,0
2017-02-24,Buy,2.9472,36230.5,0
2017-02-27,Buy,2.93242,36230.5,0
2017-02-28,Buy,2.89549,36230.5,0
2017-03-01,Buy,2.93981,36230.5,0
2017-03-02,Sell,2.97674,0,0
2017-03-03,Buy,2.96197,36411.2,0
2017-03-06,Buy,3.05061,36411.2,0
2017-03-07,Buy,2.96936,36411.2,0
2017-03-08,Buy,2.93242,36411.2,0
2017-03-09,Buy,2.98413,36411.2,0
2017-03-10,Sell,3.01368,0,0
2017-03-13,Buy,3.01368,36411.2,0
2017-03-14,Buy,3.01368,36411.2,0
2017-03-15,Buy,2.9989,36411.2,0
2017-03-16,Buy,3.06538,36411.2,0
2017-03-17,Buy,3.05799,36411.2,0
2017-03-20,Buy,3.02845,36411.2,0
2017-03-21,Buy,3.00629,36411.2,0
2017-03-22,Buy,3.02845,36411.2,0
2017-03-23,Sell,3.06538,0,0
2017-03-24,Buy,3.09493,36063.6,0
2017-03-27,Buy,3.08015,36063.6,0
2017-03-28,Buy,3.1097,36063.6,0
2017-03-29,Buy,3.08754,36063.6,0
2017-03-30,Buy,3.06538,36063.6,0
2017-03-31,Buy,3.08015,36063.6,0
2017-04-03,Buy,3.03583,36063.6,0
2017-04-04,Buy,3.01368,36063.6,0
2017-04-05,Sell,3.08754,0,0
2017-04-06,Sell,3.08015,0,0
2017-04-07,Buy,3.06538,36324.3,0
2017-04-10,Sell,3.14663,0,0
2017-04-11,Buy,3.16879,36070.3,0
2017-04-12,Buy,3.11709,36070.3,0
2017-04-13,Buy,3.08015,36070.3,0
2017-04-14,Buy,3.09493,36070.3,0
2017-04-17,Buy,3.11709,36070.3,0
2017-04-18,Buy,3.10231,36070.3,0
2017-04-19,Buy,3.1097,36070.3,0
2017-04-20,Buy,3.13925,36070.3,0
2017-04-21,Buy,3.17618,36070.3,0
2017-04-24,Buy,3.2205,36070.3,0
2017-04-25,Buy,3.28697,36070.3,0
2017-04-26,Buy,3.30913,36070.3,0
2017-04-27,Buy,3.31652,36070.3,0
2017-04-28,Buy,3.29436,36070.3,0
2017-05-01,Buy,3.29436,36070.3,0
2017-05-02,Buy,3.33129,36070.3,0
2017-05-03,Buy,3.32391,36070.3,0
2017-05-04,Buy,3.23527,36070.3,0
2017-05-05,Buy,3.2205,36070.3,0
2017-05-08,Buy,3.2205,36070.3,0
2017-05-09,Buy,3.24266,36070.3,0
2017-05-10,Sell,3.33868,0,0
2017-05-11,Sell,3.44209,0,0
2017-05-12,Buy,3.39038,35520.2,0
2017-05-15,Buy,3.50118,35520.2,0
2017-05-16,Buy,3.47902,35520.2,0
2017-05-17,Buy,3.41993,35520.2,0
2017-05-18,Buy,3.40516,35520.2,0
2017-05-19,Buy,3.40516,35520.2,0
2017-05-22,Buy,3.47164,35520.2,0
2017-05-23,Buy,3.46425,35520.2,0
2017-05-24,Buy,3.56766,35520.2,0
2017-05-25,Buy,3.53811,35520.2,0
2017-05-26,Buy,3.57505,35520.2,0
2017-05-29,Buy,3.58982,35520.2,0
2017-05-30,Buy,3.56766,35520.2,0
2017-05-31,Buy,3.56914,35520.2,0
2017-06-01,Buy,3.55398,35520.2,0
2017-06-02,Buy,3.67523,35520.2,0
2017-06-05,Buy,3.62218,35520.2,0
2017-06-06,Buy,3.62218,35520.2,0
2017-06-07,Buy,3.59945,35520.2,0
2017-06-08,Buy,3.6146,35520.2,0
2017-06-09,Buy,3.63734,35520.2,0
2017-06-12,Buy,3.6146,35520.2,0
2017-06-13,Buy,3.56914,35520.2,0
2017-06-14,Buy,3.53883,35520.2,0
2017-06-15,Sell,3.53125,0,0
2017-06-16,Sell,3.49336,0,0
2017-06-19,Sell,3.53125,0,0
2017-06-20,Sell,3.53125,0,0
2017-06-21,Sell,3.51609,0,0
2017-06-22,Sell,3.49336,0,0
2017-06-23,Sell,3.49336,0,0
2017-06-26,Sell,3.49336,0,0
2017-06-27,Sell,3.49336,0,0
2017-06-28,Sell,3.50852,0,0
2017-06-29,Sell,3.47063,0,0
2017-06-30,Sell,3.48578,0,0
2017-07-03,Sell,3.5464,0,0
2017-07-04,Sell,3.59187,0,0
2017-07-05,Buy,3.56914,35143.1,0
2017-07-06,Buy,3.55398,35143.1,0
2017-07-07,Buy,3.53883,35143.1,0
2017-07-10,Buy,3.59187,35143.1,0
2017-07-11,Buy,3.60703,35143.1,0
2017-07-12,Buy,3.62218,35143.1,0
2017-07-13,Buy,3.6828,35143.1,0
2017-07-14,Buy,3.69796,35143.1,0
2017-07-17,Buy,3.72069,35143.1,0
2017-07-18,Buy,3.67523,35143.1,0
2017-07-19,Buy,3.70554,35143.1,0
2017-07-20,Buy,3.66765,35143.1,0
2017-07-21,Buy,3.66765,35143.1,0
2017-07-24,Buy,3.7011,35143.1,0
2017-07-25,Buy,3.70942,35143.1,0
2017-07-26,Buy,3.72605,35143.1,0
2017-07-27,Buy,3.77596,35143.1,0
2017-07-28,Buy,3.75101,35143.1,0
2017-07-31,Buy,3.74269,35143.1,0
2017-08-01,Buy,3.66783,35143.1,0
2017-08-02,Buy,3.7011,35143.1,0
2017-08-03,Sell,3.69279,0,0
