Timestamp,Side,Price,Quantity,Cash
2020-01-01,None,130.802,0,2.16301e+06
2020-01-02,Buy,127.41,784.867,2.16301e+06
2020-03-10,Sell,200.767,0,2.16301e+06
2020-04-20,Buy,172.297,914.557,2.16301e+06
2020-04-22,Sell,182.6,0,2.16301e+06
2020-04-24,Buy,189.237,882.479,2.16301e+06
2020-09-07,Sell,352.673,0,2.16301e+06
2020-09-08,Buy,337.602,921.875,2.16301e+06
2020-09-10,Sell,368.102,0,2.16301e+06
2020-09-12,Buy,387.183,876.443,2.16301e+06
2020-09-17,Sell,389.019,0,2.16301e+06
2020-09-19,Buy,385.544,884.342,2.16301e+06
2020-09-22,Sell,344.503,0,2.16301e+06
2020-10-14,Buy,379.484,802.824,2.16301e+06
2020-10-18,Sell,378.214,0,2.16301e+06
2020-10-20,Buy,369.137,822.564,2.16301e+06
2020-10-22,Sell,413.773,0,2.16301e+06
2020-10-23,Buy,409.767,830.607,2.16301e+06
2021-03-26,Sell,1702.84,0,2.16301e+06
2021-03-28,Buy,1691.36,836.247,2.16301e+06
2021-05-21,Sell,2430.62,0,2.16301e+06
2021-05-22,Buy,2295.71,885.393,2.16301e+06
2021-05-23,Sell,2109.58,0,2.16301e+06
2021-05-26,Buy,2888.7,646.591,2.16301e+06
2021-05-30,Sell,2390.31,0,2.16301e+06
2021-06-05,Buy,2630.58,587.533,2.16301e+06
2021-06-06,Sell,2715.09,0,2.16301e+06
2021-07-29,Buy,2380.96,669.985,2.16301e+06
2021-09-22,Sell,3077.87,0,2.16301e+06
2021-09-25,Buy,2925.57,704.864,2.16301e+06
2021-09-26,Sell,3062.27,0,2.16301e+06
2021-10-03,Buy,3418.36,631.438,2.16301e+06
2021-12-06,Sell,4358.74,0,2.16301e+06
2021-12-08,Buy,4439.36,619.971,2.16301e+06
2021-12-11,Sell,4084.45,0,2.16301e+06
2022-03-19,Buy,2946.26,859.477,2.16301e+06
2022-04-25,Sell,3009.39,0,2.16301e+06
2022-04-27,Buy,2888.93,895.316,2.16301e+06
2022-04-28,Sell,2936.94,0,2.16301e+06
2022-07-20,Buy,1520.2,1729.7,2.16301e+06
2022-08-29,Sell,1553.04,0,2.16301e+06
2022-08-31,Buy,1553.68,1728.98,2.16301e+06
2022-09-01,Sell,1586.18,0,2.16301e+06
2022-09-02,Buy,1577.22,1738.8,2.16301e+06
2022-09-05,Sell,1617.18,0,2.16301e+06
2022-09-06,Buy,1561.75,1800.52,2.16301e+06
2022-09-08,Sell,1635.35,0,2.16301e+06
2022-09-09,Buy,1719.09,1712.81,2.16301e+06
2022-09-15,Sell,1471.69,0,2.16301e+06
2022-10-27,Buy,1514.37,1664.54,2.16301e+06
2022-11-10,Sell,1299.46,0,2.16301e+06
