Timestamp,Side,Price,Quantity,Cash
2017-01-23,Buy,2.93242,34101.5,-2.32831e-10
2017-01-25,Buy,2.89549,34101.5,-2.32831e-10
2017-01-27,Buy,2.92504,34101.5,-2.32831e-10
2017-01-31,Buy,2.98413,34101.5,-2.32831e-10
2017-02-02,Buy,2.9989,34101.5,-2.32831e-10
2017-02-06,Buy,2.93981,34101.5,-2.32831e-10
2017-02-08,Buy,2.91765,34101.5,-2.32831e-10
2017-02-10,Buy,2.88811,34101.5,-2.32831e-10
2017-02-14,Buy,2.90288,34101.5,-2.32831e-10
2017-02-16,Sell,2.87333,0,-2.32831e-10
2017-02-20,Sell,2.93981,0,-2.32831e-10
2017-02-22,Sell,2.95458,0,-2.32831e-10
2017-02-24,Sell,2.9472,0,-2.32831e-10
2017-02-28,Sell,2.89549,0,-2.32831e-10
2017-03-02,Sell,2.97674,0,-2.32831e-10
2017-03-06,Sell,3.05061,0,-2.32831e-10
2017-03-08,Buy,2.93242,33414.3,-2.32831e-10
2017-03-10,Buy,3.01368,33414.3,-2.32831e-10
2017-03-14,Buy,3.01368,33414.3,-2.32831e-10
2017-03-16,Buy,3.06538,33414.3,-2.32831e-10
2017-03-20,Buy,3.02845,33414.3,-2.32831e-10
2017-03-22,Buy,3.02845,33414.3,-2.32831e-10
2017-03-24,Buy,3.09493,33414.3,-2.32831e-10
2017-03-28,Buy,3.1097,33414.3,-2.32831e-10
2017-03-30,Buy,3.06538,33414.3,-2.32831e-10
2017-04-03,Buy,3.03583,33414.3,-2.32831e-10
2017-04-05,Buy,3.08754,33414.3,-2.32831e-10
2017-04-07,Buy,3.06538,33414.3,-2.32831e-10
2017-04-11,Buy,3.16879,33414.3,-2.32831e-10
2017-04-13,Buy,3.08015,33414.3,-2.32831e-10
2017-04-17,Buy,3.11709,33414.3,-2.32831e-10
2017-04-19,Buy,3.1097,33414.3,-2.32831e-10
2017-04-21,Buy,3.17618,33414.3,-2.32831e-10
2017-04-25,Buy,3.28697,33414.3,-2.32831e-10
2017-04-27,Buy,3.31652,33414.3,-2.32831e-10
2017-05-01,Buy,3.29436,33414.3,-2.32831e-10
2017-05-03,Buy,3.32391,33414.3,-2.32831e-10
2017-05-05,Buy,3.2205,33414.3,-2.32831e-10
2017-05-09,Buy,3.24266,33414.3,-2.32831e-10
2017-05-11,Buy,3.44209,33414.3,-2.32831e-10
2017-05-15,Buy,3.50118,33414.3,-2.32831e-10
2017-05-17,Buy,3.41993,33414.3,-2.32831e-10
2017-05-19,Buy,3.40516,33414.3,-2.32831e-10
2017-05-23,Buy,3.46425,33414.3,-2.32831e-10
2017-05-25,Buy,3.53811,33414.3,-2.32831e-10
2017-05-29,Buy,3.58982,33414.3,-2.32831e-10
2017-05-31,Buy,3.56914,33414.3,-2.32831e-10
2017-06-02,Buy,3.67523,33414.3,-2.32831e-10
2017-06-06,Buy,3.62218,33414.3,-2.32831e-10
2017-06-08,Buy,3.6146,33414.3,-2.32831e-10
2017-06-12,Buy,3.6146,33414.3,-2.32831e-10
2017-06-14,Buy,3.53883,33414.3,-2.32831e-10
2017-06-16,Buy,3.49336,33414.3,-2.32831e-10
2017-06-20,Buy,3.53125,33414.3,-2.32831e-10
2017-06-22,Buy,3.49336,33414.3,-2.32831e-10
2017-06-26,Sell,3.49336,0,-2.32831e-10
2017-06-28,Sell,3.50852,0,-2.32831e-10
2017-06-30,Sell,3.48578,0,-2.32831e-10
2017-07-04,Sell,3.59187,0,-2.32831e-10
2017-07-06,Sell,3.55398,0,-2.32831e-10
2017-07-10,Sell,3.59187,0,-2.32831e-10
2017-07-12,Sell,3.62218,0,-2.32831e-10
2017-07-14,Sell,3.69796,0,-2.32831e-10
2017-07-18,Buy,3.67523,31760.8,-2.32831e-10
2017-07-20,Buy,3.66765,31760.8,-2.32831e-10
2017-07-24,Buy,3.7011,31760.8,-2.32831e-10
2017-07-26,Buy,3.72605,31760.8,-2.32831e-10
2017-07-28,Buy,3.75101,31760.8,-2.32831e-10
2017-08-01,Buy,3.66783,31760.8,-2.32831e-10
2017-08-03,Buy,3.69279,31760.8,-2.32831e-10
2017-08-07,Buy,3.78427,31760.8,-2.32831e-10
2017-08-09,Buy,3.71774,31760.8,-2.32831e-10
2017-08-11,Buy,3.58466,31760.8,-2.32831e-10
2017-08-15,Buy,3.54308,31760.8,-2.32831e-10
2017-08-17,Sell,3.48486,0,-2.32831e-10
2017-08-21,Sell,3.66783,0,-2.32831e-10
2017-08-23,Sell,3.66783,0,-2.32831e-10
2017-08-25,Sell,3.64288,0,-2.32831e-10
2017-08-29,Sell,3.68447,0,-2.32831e-10
2017-08-31,Sell,3.69279,0,-2.32831e-10
2017-09-04,Sell,3.69279,0,-2.32831e-10
2017-09-06,Sell,3.55139,0,-2.32831e-10
2017-09-08,Buy,3.52644,31386.3,-2.32831e-10
2017-09-12,Buy,3.50981,31386.3,-2.32831e-10
2017-09-14,Buy,3.47654,31386.3,-2.32831e-10
2017-09-18,Sell,3.43496,0,-2.32831e-10
2017-09-20,Sell,3.46822,0,-2.32831e-10
2017-09-22,Sell,3.43496,0,-2.32831e-10
2017-09-26,Sell,3.41,0,-2.32831e-10
2017-09-28,Sell,3.39337,0,-2.32831e-10
2017-10-02,Sell,3.45159,0,-2.32831e-10
2017-10-04,Sell,3.45159,0,-2.32831e-10
2017-10-06,Sell,3.41832,0,-2.32831e-10
2017-10-10,Sell,3.39337,0,-2.32831e-10
2017-10-12,Sell,3.46822,0,-2.32831e-10
2017-10-16,Sell,3.45159,0,-2.32831e-10
2017-10-18,Sell,3.45991,0,-2.32831e-10
2017-10-20,Buy,3.55971,30286.3,-2.32831e-10
2017-10-24,Buy,3.61793,30286.3,-2.32831e-10
2017-10-26,Buy,3.71774,30286.3,-2.32831e-10
2017-10-30,Buy,3.68447,30286.3,-2.32831e-10
2017-11-01,Buy,3.75101,30286.3,-2.32831e-10
2017-11-03,Buy,3.78427,30286.3,-2.32831e-10
2017-11-07,Buy,3.85913,30286.3,-2.32831e-10
2017-11-09,Buy,3.8924,30286.3,-2.32831e-10
2017-11-13,Buy,3.87576,30286.3,-2.32831e-10
2017-11-15,Buy,3.69279,30286.3,-2.32831e-10
2017-11-17,Buy,3.66783,30286.3,-2.32831e-10
2017-11-21,Buy,3.69279,30286.3,-2.32831e-10
2017-11-23,Buy,3.7011,30286.3,-2.32831e-10
2017-11-27,Buy,3.67615,30286.3,-2.32831e-10
2017-11-29,Sell,3.50149,0,-2.32831e-10
2017-12-01,Sell,3.45159,0,-2.32831e-10
